,Date,Receipt ID,Item,Department,Category,Fineline,Brand,Quantity,Total Sales,Price per Quantity,Customer Account,Gender,Age,Day
869,2008-07-27,298-01357,SUNLIGHT TURBO D/WASH.LIQ 400ML,HOME CLEANING,DISH WASHING,DISH WASHING LIQUIDS,SUNLIGHT,1.0,160.0,160,CD-814593,Male,18 -28,Sunday
870,2008-07-25,298-00921,OMO EXTRA FRESH 500G,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,OMO,2.0,340.0,170,CD-233613,Male,29 -39,Friday
871,2008-07-27,298-01352,PEP HOT & SWEET SAUCE 700G,FOOD ADDITIVES,CONDIMENTS,HOT SAUCES,PEP,1.0,170.0,170,CD-822794,Male,29 -39,Sunday
872,2008-07-27,298-01357,FRESH FRI COOKING OIL 1LTR,FATS & OILS,VEGETABLE OIL,VEGETABLE OIL-1,FRESH,1.0,258.0,258,CD-814593,Male,18 -28,Sunday
873,2008-07-27,298-01235,CAFETES BUTTERNUT CHAPATI,TES DELI + COFFEE SHOP,DELI SNACKS,BITTING,CAFETES,2.0,60.0,30,CD-211209,Male,18 -28,Sunday
874,2008-07-21,298-00111,SAWA COCONUT TOILET SOAP 250G,PERSONAL CARE,PERSONAL WASH,FAMILY SOAPS,SAWA,2.0,100.0,50,CD-377755,Male,29 -39,Monday
875,2008-07-26,298-01081,TES BEEF MINCE,TES BUTCHERY,MINCE,BEEF MINCE,TES,0.46547884,209.0,449,CD-367110,Female,18 -28,Saturday
876,2008-07-25,298-00916,P.K MENTHOL 10S,CONFECTIONERY,GUM AND MINT,FRUITY GUM,P.K,1.0,19.0,19,CD-211455,Female,18 -28,Friday
877,2008-07-27,298-01352,STA-SOFT SPRING FRESH 2LTR,LAUNDRY,FABRIC SOFTNERS + CONDITIONERS,FABRIC SOFTNERS,STA-SOFT,1.0,432.0,432,CD-822794,Male,29 -39,Sunday
878,2008-07-26,298-01015,COLGATE T/BRUSH EXTRA CLEAN,PERSONAL CARE,ORAL CARE,TOOTH BRUSHES,COLGATE,1.0,100.0,100,CD-822352,Female,40 -50,Saturday
879,2008-07-25,298-00983,PRESTIGE MARGARINE VANILLA 500G,BREAKFAST,SPREADS,MARGARINE,PRESTIGE,1.0,190.0,190,CD-252130,Male,18 -28,Friday
880,2008-07-26,298-01064,NON WOOVEN PACKAGING BAG #22,WRAPPING MATERIAL,POLYTHENE BAGS,POLYTHENE BAGS -1,NON,1.0,10.0,10,CD-284116,Male,18 -28,Saturday
881,2008-07-27,298-01352,TRI-CIRCLE PADLOCK 32MM #263,HARDWARE,LOCKS,PADLOCK,TRI-CIRCLE,2.0,580.0,290,CD-822794,Male,29 -39,Sunday
882,2008-07-27,298-01357,PRIDE LIME D/WASH PASTE 400G,HOME CLEANING,DISH WASHING,DISH WASHING PASTE,PRIDE,1.0,194.0,194,CD-814593,Male,18 -28,Sunday
883,2008-07-27,298-01338,ARIEL TOUCH OF DOWNY 500G,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,ARIEL,1.0,99.0,99,CD-782878,Female,51 -61,Sunday
884,2008-07-26,298-01078,NATURALLI PINK SALT 150G,FOOD ADDITIVES,SEASONINGS,SALT,NATURALLI,1.0,99.0,99,CD-358002,Male,18 -28,Saturday
885,2008-07-27,298-01270,ZENTA SOAP CREAM 1KG,LAUNDRY,LAUNDRY BARS,LONG BARS,ZENTA,1.0,110.0,130,CD-284726,Female,62 -72,Sunday
886,2008-07-27,298-01268,INDOMIE INSTANT NOODLES 5PC,PASTA + NOODLES,NOODLES,WHEAT NOODLES,INDOMIE,1.0,98.0,98,CD-284726,Female,62 -72,Sunday
887,2008-07-27,298-01292,SOKO MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,SOKO,4.0,356.0,89,CD-33322,Male,29 -39,Sunday
888,2008-07-21,298-00111,SOKO MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,SOKO,5.0,445.0,89,CD-377755,Male,29 -39,Monday
889,2008-07-27,298-01180,SKYBRITE STAINLESS SCRUB 2PK,HOME CLEANING,SCRUBBERS + SPONGES,STEEL WOOL,SKYBRITE,1.0,90.0,90,CD-360030,Female,18 -28,Sunday
890,2008-07-27,298-01126,ORCHID V/DELIGHT TROPICAL 1L,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,ORCHID,1.0,125.0,125,CD-431611,Female,29 -39,Sunday
891,2008-07-27,298-01356,GEISHA ALOE VERA & HONEY SOAP 225G,PERSONAL CARE,PERSONAL WASH,FAMILY SOAPS,GEISHA,3.0,255.0,85,CD-254997,Male,51 -61,Sunday
892,2008-07-27,298-01142,FRESH FRI COOKING OIL 5LTR,FATS & OILS,VEGETABLE OIL,VEGETABLE OIL-1,FRESH,1.0,1084.0,1084,CD-966516,Female,18 -28,Sunday
893,2008-07-27,298-01293,KEVIAN AFIA MANGO TETRA 1LTR,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,KEVIAN,1.0,79.0,155,CD-023966,Female,29 -39,Sunday
894,2008-07-27,298-01227,HUGGIES PANTS #6 26*4,BABY PRODUCTS,BABY HYGIENE,BABY PANTS,HUGGIES,1.0,809.0,809,CD-681028,Female,29 -39,Sunday
895,2008-07-27,298-01263,ORCHID VALLEY DELIGHT APPLE 1L,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,ORCHID,1.0,125.0,125,CD-336228,Female,40 -50,Sunday
896,2008-07-27,298-01317,STA-SOFT AROMATHERAPY PASSION 2L,LAUNDRY,FABRIC SOFTNERS + CONDITIONERS,FABRIC SOFTNERS,STA-SOFT,1.0,600.0,600,CD-667740,Female,40 -50,Sunday
897,2008-07-25,298-01002,TS WHOLEMEAL BREAD 400G,TES BAKERY,TES BREAD,TES BREAD ROLLS,TS,1.0,45.0,45,CD-314656,Female,40 -50,Friday
898,2008-07-27,298-01270,JIK LEMON FRESH BLEACH 250ML,LAUNDRY,BLEACHES + STAIN REMOVERS,BLEACHES,JIK,1.0,100.0,100,CD-284726,Female,62 -72,Sunday
899,2008-07-27,298-01241,WEETABIX & FLAKES(450G+375G)COMBO,BREAKFAST,BREAKFAST CEREALS,FLAKES,WEETABIX,1.0,585.0,585,CD-359519,Male,29 -39,Sunday
900,2008-07-27,298-01097,PEMBE MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,PEMBE,1.0,106.0,106,CD-767689,Male,40 -50,Sunday
901,2008-07-27,298-01311,PAMPERS JUNIOR JUMBO PANTS 2*52,BABY PRODUCTS,BABY HYGIENE,BABY PANTS,PAMPERS,1.0,1199.0,1449,CD-097831,Female,18 -28,Sunday
902,2008-07-27,298-01241,KENPOLY TALL LAUNDRY #2,HOMECARE ACCESSORIES,CLEANING,LAUNDRY ACCESSORIES,KENPOLY,1.0,468.0,468,CD-359519,Male,29 -39,Sunday
903,2008-07-27,298-01097,PASCHA FINO 500ML,DAIRY,LONGLIFE MILK,PLAIN,PASCHA,6.0,234.0,39,CD-767689,Male,40 -50,Sunday
904,2008-07-27,298-01116,NON WOOVEN PACKAGING BAG #25,WRAPPING MATERIAL,POLYTHENE BAGS,POLYTHENE BAGS -1,NON,1.0,15.0,15,CD-572084,Male,40 -50,Sunday
905,2008-07-25,298-01006,HARPIC P/PLUS ORIGINAL+B/CLEANER 500ML,HOME CLEANING,TOILET + SEPTIC CARE,LIQUID TOILET CLEANERS,HARPIC,1.0,480.0,480,CD-109777,Male,29 -39,Friday
906,2008-07-27,298-01111,NDOVU MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,NDOVU,9.0,855.0,95,CD-173234,Male,51 -61,Sunday
907,2008-07-25,298-00921,TES NON WOOVEN STITCHED,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,2.0,150.0,75,CD-233613,Male,29 -39,Friday
908,2008-07-27,298-01288,GOFRUT MULTIFRUIT JUICE 1L,COLD BEVERAGE,JUICE,SYRUP/CONCENTRATE JUICE,GOFRUT,1.0,100.0,100,CD-084855,Female,18 -28,Sunday
909,2008-07-27,298-01214,GNOMIS FAR FAR 30GM,SNACKS,CORN SNACKS,CORN SNACKS-1,GNOMIS,1.0,15.0,15,CD-116796,Female,29 -39,Sunday
910,2008-07-27,298-01235,SUNLIGHT TURBO D/WASH.LIQ 400ML,HOME CLEANING,DISH WASHING,DISH WASHING LIQUIDS,SUNLIGHT,1.0,160.0,160,CD-211209,Male,18 -28,Sunday
911,2008-07-27,298-01290,TES CHEESE&ONIO CRISPS 30G,SNACKS,CRISPS,FOIL PACK CRISPS,TES,1.0,40.0,40,CD-145536,Female,40 -50,Sunday
912,2008-07-27,298-01150,NON WOOVEN PACKAGING BAG #25,WRAPPING MATERIAL,POLYTHENE BAGS,POLYTHENE BAGS -1,NON,1.0,15.0,15,CD-251160,Female,18 -28,Sunday
913,2008-07-21,298-00086,BROOKSIDE DAIRYBEST MILK 500ML,DAIRY,LONGLIFE MILK,PLAIN,BROOKSIDE,1.0,53.0,53,CD-143180,Male,40 -50,Monday
914,2008-07-26,298-01013,BROOKSIDE DISNEY VAN 200ML UHT,DAIRY,LONGLIFE MILK,PLAIN,BROOKSIDE,1.0,50.0,50,CD-309183,Female,40 -50,Saturday
915,2008-07-27,298-01356,TES WHOLE GOAT,TES BUTCHERY,GOAT MEAT,GOAT MEAT PRODUCTS,TES,1.21076923,787.0,650,CD-254997,Male,51 -61,Sunday
916,2008-07-27,298-01352,O/POINT STICKY NOTE 3*3,STATIONERY,OFFICE STATIONERY,OFFICE SUPPLIES,O/POINT,1.0,61.0,61,CD-822794,Male,29 -39,Sunday
917,2008-07-25,298-00948,KETEPA FOREST FRUIT HANDY 25S,HOT BEVERAGE,TEA,TEA BAGS,KETEPA,1.0,130.0,130,CD-599332,Male,40 -50,Friday
918,2008-07-25,298-00916,KOL WHITE VINEGAR 700ML,FOOD ADDITIVES,CONDIMENTS,VINEGAR,KOL,1.0,65.0,65,CD-211455,Female,18 -28,Friday
919,2008-07-25,298-00985,BROOKSIDE DAIRYBEST MILK 500ML,DAIRY,LONGLIFE MILK,PLAIN,BROOKSIDE,1.0,0.0,48,CD-769251,Male,29 -39,Friday
920,2008-07-21,298-00091,FRESH FRI COOKING OIL 2LTR,FATS & OILS,VEGETABLE OIL,VEGETABLE OIL-1,FRESH,1.0,399.0,399,CD-936825,Male,29 -39,Monday
921,2008-07-27,298-01352,ARIEL MACHINE WASH LIQ 3LTR,LAUNDRY,DETERGENTS,MACHINE WASH DETERGENTS,ARIEL,2.0,3398.0,1699,CD-822794,Male,29 -39,Sunday
922,2008-07-21,298-00112,UMIX MANDAZI FLOUR 2KG,FLOUR,WHEAT FLOUR,MANDAZI WHEAT FLOUR,UMIX,1.0,160.0,160,CD-452634,Female,40 -50,Monday
923,2008-07-27,298-01160,SOFTCARE BABY WIPES 80PCS,BABY PRODUCTS,BABY HYGIENE,BABY WIPES,SOFTCARE,1.0,99.0,99,CD-358349,Female,18 -28,Sunday
924,2008-07-26,298-01038,SPINACH BUNCH,FRUITS + VEG,VEGETABLES,LEAFY GREENS,SPINACH,1.0,30.0,30,CD-283458,Female,29 -39,Saturday
925,2008-07-27,298-01352,PERSIL LAVENDER L.F 3KG,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,PERSIL,2.0,2750.0,1375,CD-822794,Male,29 -39,Sunday
926,2008-07-25,298-00983,F/CHOICE NYAMABITE 125G,MEAT PRODUCTS,SAUSAGES,COOKED SAUSAGES,F/CHOICE,1.0,73.0,84,CD-252130,Male,18 -28,Friday
927,2008-07-25,298-01004,TES PAPER SERVIETTES 100S,PAPER + PLASTICS,PAPER TOWELS + NAPKINS,SERVIETTES,TES,1.0,78.0,78,CD-349149,Male,29 -39,Friday
928,2008-07-27,298-01293,N&L PURE GLYCERINE 110ML,BEAUTY,BODY CARE,GLYCERINE,N&L,1.0,110.0,110,CD-023966,Female,29 -39,Sunday
929,2008-07-27,298-01318,DETREX CITRONELLA SOAP 100GMS,PERSONAL CARE,PERSONAL WASH,ANTIBACTERIA SOAPS,DETREX,2.0,60.0,30,CD-063469,Male,29 -39,Sunday
930,2008-07-27,298-01263,ORCHID VALLEY DELIGHT GUAVA 1L,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,ORCHID,1.0,125.0,125,CD-336228,Female,40 -50,Sunday
931,2008-07-21,298-00105,SOKO MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,SOKO,1.0,89.0,89,CD-431135,Male,73 -83,Monday
932,2008-07-27,298-01356,WEETABIX 450G,BREAKFAST,BREAKFAST CEREALS,BISCUIT CEREALS,WEETABIX,1.0,345.0,345,CD-254997,Male,51 -61,Sunday
933,2008-07-27,298-01352,F/CHOICE CHICKEN SAUSAGES 1KG,MEAT PRODUCTS,SAUSAGES,FRESH SAUSAGES,F/CHOICE,1.0,609.0,609,CD-822794,Male,29 -39,Sunday
934,2008-07-25,298-00917,BELLA WHITE T/PAPER 10PACK,PAPER + PLASTICS,TISSUE PAPERS,BLENDED,BELLA,1.0,199.0,199,CD-846846,Female,18 -28,Friday
935,2008-07-27,298-01286,CRISTAL ULTRA FINE BLU BX 20,STATIONERY,SCHOOL STATIONERY,PENS + INKS,CRISTAL,20.0,420.0,21,CD-724550,Female,40 -50,Sunday
936,2008-07-25,298-01006,TES NON WOOVEN STITCHED,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,1.0,75.0,75,CD-109777,Male,29 -39,Friday
937,2008-07-27,298-01270,LOVIN IT A/FRESHNER M-BREEZE 300ML,AIRCARE + HOME FRAGRANCE,AEROSOLS,SPRAYS,LOVIN,1.0,190.0,190,CD-284726,Female,62 -72,Sunday
938,2008-07-25,298-00947,J/FOREST MANGOBURST GUMMY 100G,CONFECTIONERY,GUM AND MINT,SOFT GUM,J/FOREST,1.0,95.0,95,CD-048257,Female,18 -28,Friday
939,2008-07-27,298-01318,RHINO NDOGO MATCH BOX - 10 S,HOUSEHOLD ESSENTIALS,GAS + HEATING ACCESSORIES,FIRE LIGHTERS AND MATCHES,RHINO,2.0,64.0,32,CD-063469,Male,29 -39,Sunday
940,2008-07-26,298-01013,MT.KENYA UHT MILK 500ML POUCH,DAIRY,LONGLIFE MILK,PLAIN,MT.KENYA,18.0,702.0,39,CD-309183,Female,40 -50,Saturday
941,2008-07-25,298-00983,EXCEL RAHA D/CHOCOLATE 100G J,HOT BEVERAGE,OTHER HOT BEVERAGE,DRINKING CHOCOLATE,EXCEL,1.0,91.0,95,CD-252130,Male,18 -28,Friday
942,2008-07-27,298-01251,PICK N  PEEL APPLE JUICE 1 LTR,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,PICK,1.0,191.0,191,CD-169713,Male,18 -28,Sunday
943,2008-07-21,298-00111,MT.KENYA UHT MILK 500ML POUCH,DAIRY,LONGLIFE MILK,PLAIN,MT.KENYA,5.0,195.0,39,CD-377755,Male,29 -39,Monday
944,2008-07-21,298-00104,MAGNEE ALL PURPOSE CLEANER 750ML,HOME CLEANING,SURFACE CARE + PROTECTION,MULTI SURFACE CLEANERS,MAGNEE,1.0,224.0,224,CD-343213,Female,29 -39,Monday
945,2008-07-27,298-01357,BELLA WHITE T/PAPER 10PACK,PAPER + PLASTICS,TISSUE PAPERS,BLENDED,BELLA,1.0,199.0,199,CD-814593,Male,18 -28,Sunday
946,2008-07-27,298-01357,FAHARI YA KENYA GINGER TEA 250,HOT BEVERAGE,TEA,LOOSE TEA,FAHARI,1.0,133.0,150,CD-814593,Male,18 -28,Sunday
947,2008-07-21,298-00086,MANAGU BUNCH,FRUITS + VEG,VEGETABLES,LEAFY GREENS,MANAGU,1.0,30.0,30,CD-143180,Male,40 -50,Monday
948,2008-07-25,298-00905,LYONS VANILLA/STRAWBERRY 130ML CUP,FROZEN FOODS,ICE CREAM,CUP,LYONS,1.0,50.0,50,CD-078399,Female,18 -28,Friday
949,2008-07-27,298-01126,JOHNSONS BABY LTN SOAP 100G,BABY PRODUCTS,BABY SKIN CARE,BABY SOAPS,JOHNSONS,1.0,80.0,80,CD-431611,Female,29 -39,Sunday
950,2008-07-27,298-01274,TES NYAMA CHOMA CRISPS 30G,SNACKS,CRISPS,FOIL PACK CRISPS,TES,1.0,40.0,40,CD-948378,Female,40 -50,Sunday
951,2008-07-27,298-01270,ROSY WHITE T/PAPER 10S,PAPER + PLASTICS,TISSUE PAPERS,BLENDED,ROSY,1.0,245.0,245,CD-284726,Female,62 -72,Sunday
952,2008-07-27,298-01143,DAIMA VANILLA YOGHURT 250ML CUP,DAIRY,YOGHURT,BASIC,DAIMA,3.0,171.0,57,CD-358161,Male,40 -50,Sunday
953,2008-07-27,298-01241,WEETABIX STRAWBERRY 500GM,BREAKFAST,BREAKFAST CEREALS,BISCUIT CEREALS,WEETABIX,1.0,425.0,425,CD-359519,Male,29 -39,Sunday
954,2008-07-21,298-00105,SKYTONE 4PC HOOK #815825,KITCHEN AND DINING,KITCHENWARES,KITCHEN ACCESSORIES-HOMEWARE,SKYTONE,1.0,130.0,130,CD-431135,Male,73 -83,Monday
955,2008-07-21,298-00115,KENPOLY SOAP DISH #7,HOMECARE ACCESSORIES,CLEANING,LAUNDRY ACCESSORIES,KENPOLY,2.0,78.0,39,CD-457610,Female,40 -50,Monday
956,2008-07-27,298-01250,TS WHITE BREAD 800GM,TES BAKERY,TES BREAD,TES BREAD ROLLS,TS,1.0,85.0,85,CD-945428,Male,40 -50,Sunday
957,2008-07-27,298-01263,FESTIVAL ESSENCE CLEAR VANILLA 50ML,FOOD ADDITIVES,BAKING NEEDS,FOOD COLOUR + FLAVOURS,FESTIVAL,1.0,68.0,68,CD-336228,Female,40 -50,Sunday
958,2008-07-27,298-01235,INDOMIE INSTANT NOODLES 5PC,PASTA + NOODLES,NOODLES,WHEAT NOODLES,INDOMIE,1.0,98.0,98,CD-211209,Male,18 -28,Sunday
959,2008-07-27,298-01283,TAMU TAMU FRUITY P/CORN 30GM,SNACKS,CORN SNACKS,CORN SNACKS-1,TAMU,1.0,22.0,22,CD-276789,Male,29 -39,Sunday
960,2008-07-27,298-01341,TS WHITE BREAD 400G,TES BAKERY,TES BREAD,TES BREAD ROLLS,TS,2.0,90.0,45,CD-029515,Female,29 -39,Sunday
961,2008-07-25,298-00958,FINI PICK N MIX P/KG,CONFECTIONERY,CHEWY AND HARD,FRUITY,FINI,0.18,342.0,1900,CD-065382,Female,18 -28,Friday
962,2008-07-26,298-01015,TROPIKAL HAND SANITIZER 50ML,HEALTH CARE AND NUTRITION,SANITIZERS,GENERAL SANITIZERS,TROPIKAL,1.0,71.0,71,CD-822352,Female,40 -50,Saturday
963,2008-07-27,298-01352,ONIONS RED P/KG,FRUITS + VEG,VEGETABLES,BULBS,ONIONS,1.2020202,119.0,99,CD-822794,Male,29 -39,Sunday
964,2008-07-21,298-00086,NICE MWEA PISHORI 5KG,RICE,PISHORI RICE,PISHORI RICE-1,NICE,1.0,899.0,899,CD-143180,Male,40 -50,Monday
965,2008-07-27,298-01105,NDOVU MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,NDOVU,1.0,95.0,95,CD-423317,Male,29 -39,Sunday
966,2008-07-27,298-01288,KNORR BEEF CHILLI CUBES 51G,FOOD ADDITIVES,SEASONINGS,BOUILLONS,KNORR,1.0,90.0,90,CD-084855,Female,18 -28,Sunday
967,2008-07-27,298-01269,OFFICE POINT ERASER ER40,STATIONERY,SCHOOL STATIONERY,SCHOOL SUPPLIES,OFFICE,1.0,20.0,20,CD-207673,Female,40 -50,Sunday
968,2008-07-27,298-01195,APPLES GREEN 6PC,FRUITS + VEG,FRUITS,IMPORTED FRUIT,APPLES,1.0,220.0,220,CD-440329,Male,29 -39,Sunday
969,2008-07-27,298-01283,CADBURY DREAM 80GM,CONFECTIONERY,CHOCOLATE,BARS,CADBURY,3.0,435.0,175,CD-276789,Male,29 -39,Sunday
970,2008-07-25,298-00921,EXCEL RAHA D/CHOCOLATE 100G SATC,HOT BEVERAGE,OTHER HOT BEVERAGE,DRINKING CHOCOLATE,EXCEL,4.0,220.0,55,CD-233613,Male,29 -39,Friday
971,2008-07-27,298-01142,BROOKSIDE S/BERRY YOGHURT 500M,DAIRY,YOGHURT,BASIC,BROOKSIDE,1.0,97.0,97,CD-966516,Female,18 -28,Sunday
972,2008-07-21,298-00106,EXE MANDAZI 2KG,FLOUR,WHEAT FLOUR,MANDAZI WHEAT FLOUR,EXE,2.0,288.0,144,CD-140098,Male,18 -28,Monday
973,2008-07-27,298-01310,SNICKERS STD SINGLE BAR 50G 3+1,CONFECTIONERY,CHOCOLATE,BARS,SNICKERS,1.0,300.0,300,CD-401452,Female,29 -39,Sunday
974,2008-07-25,298-00903,BABYLON CHOCOLATE COATED BAR  30GM,CONFECTIONERY,CHOCOLATE,BARS,BABYLON,1.0,40.0,40,CD-181845,Female,40 -50,Friday
975,2008-07-27,298-01288,PERSIL LAVENDER 1KG,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,PERSIL,1.0,270.0,270,CD-084855,Female,18 -28,Sunday
976,2008-07-27,298-01241,INDEPTH CLEAR SALT SHAKER,KITCHEN AND DINING,TABLEWARES,TABLE ACCESSORIES,INDEPTH,1.0,120.0,120,CD-359519,Male,29 -39,Sunday
977,2008-07-25,298-00983,SAFISHA REGULAR BLEACH 750ML,LAUNDRY,BLEACHES + STAIN REMOVERS,BLEACHES,SAFISHA,1.0,120.0,120,CD-252130,Male,18 -28,Friday
978,2008-07-27,298-01263,SUNLIGHT TROPICAL SENS. 1KG SAT,LAUNDRY,DETERGENTS,HANDWASH DETERGENTS,SUNLIGHT,1.0,230.0,250,CD-336228,Female,40 -50,Sunday
979,2008-07-25,298-00905,NDOVU MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,STANDARD MAIZE FLOUR,NDOVU,2.0,178.0,89,CD-078399,Female,18 -28,Friday
980,2008-07-26,298-01015,KOTEX PANTY LINERS 40'S DEO,PERSONAL CARE,SANITARY,PANTY LINERS,KOTEX,1.0,140.0,160,CD-822352,Female,40 -50,Saturday
981,2008-07-27,298-01293,LURON EVEN VANISH D/CREAM 50M,BEAUTY,FRAGRANCES,MEN FRAGRANCES,LURON,1.0,125.0,125,CD-023966,Female,29 -39,Sunday
982,2008-07-26,298-01078,SANTA LUCIA SPAGHETTI 400G,PASTA + NOODLES,PASTA,LONG PASTA,SANTA,1.0,109.0,109,CD-358002,Male,18 -28,Saturday
983,2008-07-27,298-01097,SUNRICE BASMATI RICE 2KG,RICE,BASMATI RICE,BASMATI RICE-1,SUNRICE,1.0,455.0,455,CD-767689,Male,40 -50,Sunday
984,2008-07-27,298-01135,NON WOOVEN PACKAGING BAG #25,WRAPPING MATERIAL,POLYTHENE BAGS,POLYTHENE BAGS -1,NON,1.0,15.0,15,CD-698608,Male,29 -39,Sunday
985,2008-07-27,298-01274,USHINDI YELLOW TWIN PACK 2*175,LAUNDRY,LAUNDRY BARS,SHORT BARS,USHINDI,1.0,59.0,69,CD-948378,Female,40 -50,Sunday
986,2008-07-27,298-01112,KARTASI EX. BOOK 1/2 48P S/L,STATIONERY,SCHOOL STATIONERY,"GRAPH,EXERCISE + COUNTER BOOKS",KARTASI,2.0,34.0,17,CD-636681,Female,29 -39,Sunday
987,2008-07-26,298-01053,AVENA VEGETABLE OIL 5L,FATS & OILS,VEGETABLE OIL,VEGETABLE OIL-1,AVENA,1.0,949.0,949,CD-182,Female,29 -39,Saturday
988,2008-07-27,298-01232,"O/POINT RULER 12""""""""",STATIONERY,SCHOOL STATIONERY,SCHOOL SUPPLIES,O/POINT,1.0,25.0,25,CD-694608,Female,40 -50,Sunday
989,2008-07-27,298-01341,EXCEL ORANGE JUICE 1 LTR,COLD BEVERAGE,JUICE,SYRUP/CONCENTRATE JUICE,EXCEL,1.0,130.0,130,CD-029515,Female,29 -39,Sunday
990,2008-07-25,298-01006,KEVIAN AFIA MANGO TETRA 1LTR,COLD BEVERAGE,JUICE,RTD FRUIT JUICE,KEVIAN,1.0,79.0,155,CD-109777,Male,29 -39,Friday
991,2008-07-27,298-01311,ORAL MAX JNR T/BRUSH SPEEDO PLUS AW70,PERSONAL CARE,ORAL CARE,TOOTH BRUSHES,ORAL,1.0,220.0,220,CD-097831,Female,18 -28,Sunday
992,2008-07-27,298-01356,ALISON IDEAL P/OLIVE OIL 200ML,BEAUTY,BODY CARE,SKIN OILS,ALISON,1.0,421.0,421,CD-254997,Male,51 -61,Sunday
993,2008-07-27,298-01317,CONFINI GRANNY SMITH GREEN APPLE 75G,CONFECTIONERY,CHEWY AND HARD,FRUITY,CONFINI,1.0,120.0,120,CD-667740,Female,40 -50,Sunday
994,2008-07-27,298-01113,ZESTA RED PLUM JAM 500GM,BREAKFAST,SPREADS,JAMS/MARMALADES,ZESTA,1.0,190.0,190,CD-220747,Male,40 -50,Sunday
995,2008-07-25,298-00911,TS CHOCOLATE CHIP MUFFIN 6'S,TES BAKERY,TES QUEEN CAKES / MUFFINS,TES MUFFINS,TS,1.0,210.0,210,CD-028669,Female,18 -28,Friday
996,2008-07-26,298-01083,AIRWICK AROMAGEL LAVENDER 30G,AIRCARE + HOME FRAGRANCE,GEL AIR FRESHNERS,GELS,AIRWICK,1.0,160.0,160,CD-296622,Male,40 -50,Saturday
997,2008-07-21,298-00099,CANNA MAIZE MEAL 2KG,FLOUR,MAIZE FLOUR,PREMIUM MAIZE FLOUR,CANNA,1.0,126.0,126,CD-950228,Female,51 -61,Monday
998,2008-07-27,298-01253,TS BROWN BUN 400G 6'S,TES BAKERY,TES BUNS/ROLLS,TES BUNS,TS,1.0,55.0,55,CD-228026,Female,29 -39,Sunday
999,2008-07-25,298-00981,ILARA FRESH MILK 500ML-POUCH,DAIRY,FRESH MILK,COW,ILARA,1.0,48.0,48,CD-097291,Male,29 -39,Friday
1000,2008-07-27,298-01232,MENENGAI CREAM B/SOAP 800G,LAUNDRY,LAUNDRY BARS,LONG BARS,MENENGAI,1.0,115.0,115,CD-694608,Female,40 -50,Sunday
1001,2008-07-27,298-01324,SANTA LUCIA SPAGHETTI 400G,PASTA + NOODLES,PASTA,LONG PASTA,SANTA,2.0,145.3406,109,CD-095693,Male,18 -28,Sunday
1002,2008-07-25,298-00962,TG SACK GUSSET MEDIUM,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TG,1.0,35.0,35,CD-667555,Female,29 -39,Friday
1003,2008-07-25,298-00983,KNORR BEEF CHILLI CUBES 51G,FOOD ADDITIVES,SEASONINGS,BOUILLONS,KNORR,1.0,90.0,90,CD-252130,Male,18 -28,Friday
1004,2008-07-27,298-01347,FRESHA MAISHA L/LIFE UHT 500ML,DAIRY,LONGLIFE MILK,PLAIN,FRESHA,3.0,138.0,46,CD-682075,Male,40 -50,Sunday
1005,2008-07-27,298-01241,BIMAL ALU.SAUCE PAN 3LTR,KITCHEN AND DINING,KITCHENWARES,COOKWARES,BIMAL,1.0,1765.0,1765,CD-359519,Male,29 -39,Sunday
1006,2008-07-27,298-01352,DELAMERE VANILLA YOGHURT 3LTR,DAIRY,YOGHURT,PREMIUM,DELAMERE,1.0,590.0,590,CD-822794,Male,29 -39,Sunday
1007,2008-07-27,298-01194,TES NON WOOVEN PLAIN BEIGE B1,WRAPPING MATERIAL,NON WOVEN BAGS,NON WOVEN BAGS -1,TES,1.0,40.0,40,CD-440329,Male,29 -39,Sunday
1008,2008-07-27,298-01292,KABRAS PACKED SUGAR 2KG,SUGAR,WHITE SUGAR,WHITE SUGAR-1,KABRAS,1.0,199.0,199,CD-33322,Male,29 -39,Sunday
